date,price_trend_logistic,residual_smoothed,price_final,is_observed
1900-01-01,3000.0127239246717,0.0,3000.0127239246717,False
1900-02-01,3000.012826004736,0.0,3000.012826004736,False
1900-03-01,3000.01292890376,0.0,3000.01292890376,False
1900-04-01,3000.013032628314,0.0,3000.013032628314,False
1900-05-01,3000.013137185021,0.0,3000.013137185021,False
1900-06-01,3000.013242580558,0.0,3000.013242580558,False
1900-07-01,3000.0133488216547,0.0,3000.0133488216547,False
1900-08-01,3000.013455915094,0.0,3000.013455915094,False
1900-09-01,3000.0135638677143,0.0,3000.0135638677143,False
1900-10-01,3000.013672686409,0.0,3000.013672686409,False
1900-11-01,3000.0137823781265,0.0,3000.0137823781265,False
1900-12-01,3000.0138929498703,0.0,3000.0138929498703,False
1901-01-01,3000.014004408701,0.0,3000.014004408701,False
1901-02-01,3000.014116761736,0.0,3000.014116761736,False
1901-03-01,3000.0142300161488,0.0,3000.0142300161488,False
1901-04-01,3000.0143441791706,0.0,3000.0143441791706,False
1901-05-01,3000.014459258092,0.0,3000.014459258092,False
1901-06-01,3000.0145752602602,0.0,3000.0145752602602,False
1901-07-01,3000.0146921930827,0.0,3000.0146921930827,False
1901-08-01,3000.014810064026,0.0,3000.014810064026,False
1901-09-01,3000.0149288806165,0.0,3000.0149288806165,False
1901-10-01,3000.01504865044,0.0,3000.01504865044,False
1901-11-01,3000.0151693811454,0.0,3000.0151693811454,False
1901-12-01,3000.015291080441,0.0,3000.015291080441,False
1902-01-01,3000.0154137560976,0.0,3000.0154137560976,False
1902-02-01,3000.015537415949,0.0,3000.015537415949,False
1902-03-01,3000.0156620678904,0.0,3000.0156620678904,False
1902-04-01,3000.0157877198817,0.0,3000.0157877198817,False
1902-05-01,3000.0159143799456,0.0,3000.0159143799456,False
1902-06-01,3000.01604205617,0.0,3000.01604205617,False
1902-07-01,3000.0161707567077,0.0,3000.0161707567077,False
1902-08-01,3000.0163004897763,0.0,3000.0163004897763,False
1902-09-01,3000.01643126366,0.0,3000.01643126366,False
1902-10-01,3000.0165630867077,0.0,3000.0165630867077,False
1902-11-01,3000.0166959673384,0.0,3000.0166959673384,False
1902-12-01,3000.0168299140355,0.0,3000.0168299140355,False
1903-01-01,3000.016964935353,0.0,3000.016964935353,False
1903-02-01,3000.0171010399117,0.0,3000.0171010399117,False
1903-03-01,3000.0172382364026,0.0,3000.0172382364026,False
1903-04-01,3000.017376533586,0.0,3000.017376533586,False
1903-05-01,3000.0175159402925,0.0,3000.0175159402925,False
1903-06-01,3000.017656465424,0.0,3000.017656465424,False
1903-07-01,3000.0177981179527,0.0,3000.0177981179527,False
1903-08-01,3000.017940906924,0.0,3000.017940906924,False
1903-09-01,3000.0180848414557,0.0,3000.0180848414557,False
1903-10-01,3000.018229930738,0.0,3000.018229930738,False
1903-11-01,3000.0183761840353,0.0,3000.0183761840353,False
1903-12-01,3000.0185236106863,0.0,3000.0185236106863,False
1904-01-01,3000.018672220105,0.0,3000.018672220105,False
1904-02-01,3000.0188220217806,0.0,3000.0188220217806,False
1904-03-01,3000.018973025278,0.0,3000.018973025278,False
1904-04-01,3000.0191252402387,0.0,3000.0191252402387,False
1904-05-01,3000.0192786763837,0.0,3000.0192786763837,False
1904-06-01,3000.019433343509,0.0,3000.019433343509,False
1904-07-01,3000.019589251491,0.0,3000.019589251491,False
1904-08-01,3000.0197464102853,0.0,3000.0197464102853,False
1904-09-01,3000.0199048299264,0.0,3000.0199048299264,False
1904-10-01,3000.0200645205305,0.0,3000.0200645205305,False
1904-11-01,3000.020225492294,0.0,3000.020225492294,False
1904-12-01,3000.0203877554954,0.0,3000.0203877554954,False
1905-01-01,3000.0205513204955,0.0,3000.0205513204955,False
1905-02-01,3000.020716197739,0.0,3000.020716197739,False
1905-03-01,3000.020882397754,0.0,3000.020882397754,False
1905-04-01,3000.0210499311524,0.0,3000.0210499311524,False
1905-05-01,3000.021218808632,0.0,3000.021218808632,False
1905-06-01,3000.021389040977,0.0,3000.021389040977,False
1905-07-01,3000.021560639055,0.0,3000.021560639055,False
1905-08-01,3000.0217336138257,0.0,3000.0217336138257,False
1905-09-01,3000.021907976333,0.0,3000.021907976333,False
1905-10-01,3000.02208373771,0.0,3000.02208373771,False
1905-11-01,3000.022260909181,0.0,3000.022260909181,False
1905-12-01,3000.0224395020578,0.0,3000.0224395020578,False
1906-01-01,3000.0226195277455,0.0,3000.0226195277455,False
1906-02-01,3000.022800997738,0.0,3000.022800997738,False
1906-03-01,3000.0229839236235,0.0,3000.0229839236235,False
1906-04-01,3000.0231683170823,0.0,3000.0231683170823,False
1906-05-01,3000.0233541898892,0.0,3000.0233541898892,False
1906-06-01,3000.023541553912,0.0,3000.023541553912,False
1906-07-01,3000.0237304211146,0.0,3000.0237304211146,False
1906-08-01,3000.0239208035578,0.0,3000.0239208035578,False
1906-09-01,3000.0241127133977,0.0,3000.0241127133977,False
1906-10-01,3000.024306162888,0.0,3000.024306162888,False
1906-11-01,3000.024501164382,0.0,3000.024501164382,False
1906-12-01,3000.024697730331,0.0,3000.024697730331,False
1907-01-01,3000.024895873286,0.0,3000.024895873286,False
1907-02-01,3000.0250956059,0.0,3000.0250956059,False
1907-03-01,3000.0252969409257,0.0,3000.0252969409257,False
1907-04-01,3000.02549989122,0.0,3000.02549989122,False
1907-05-01,3000.025704469742,0.0,3000.025704469742,False
1907-06-01,3000.025910689554,0.0,3000.025910689554,False
1907-07-01,3000.0261185638255,0.0,3000.0261185638255,False
1907-08-01,3000.0263281058287,0.0,3000.0263281058287,False
1907-09-01,3000.026539328944,0.0,3000.026539328944,False
1907-10-01,3000.0267522466597,0.0,3000.0267522466597,False
1907-11-01,3000.0269668725705,0.0,3000.0269668725705,False
1907-12-01,3000.0271832203816,0.0,3000.0271832203816,False
1908-01-01,3000.0274013039075,0.0,3000.0274013039075,False
1908-02-01,3000.027621137074,0.0,3000.027621137074,False
1908-03-01,3000.0278427339185,0.0,3000.0278427339185,False
1908-04-01,3000.0280661085903,0.0,3000.0280661085903,False
1908-05-01,3000.0282912753532,0.0,3000.0282912753532,False
1908-06-01,3000.0285182485845,0.0,3000.0285182485845,False
1908-07-01,3000.028747042779,0.0,3000.028747042779,False
1908-08-01,3000.028977672544,0.0,3000.028977672544,False
1908-09-01,3000.0292101526084,0.0,3000.0292101526084,False
1908-10-01,3000.029444497816,0.0,3000.029444497816,False
1908-11-01,3000.0296807231302,0.0,3000.0296807231302,False
1908-12-01,3000.029918843636,0.0,3000.029918843636,False
1909-01-01,3000.0301588745383,0.0,3000.0301588745383,False
1909-02-01,3000.0304008311637,0.0,3000.0304008311637,False
1909-03-01,3000.030644728962,0.0,3000.030644728962,False
1909-04-01,3000.030890583509,0.0,3000.030890583509,False
1909-05-01,3000.0311384105016,0.0,3000.0311384105016,False
1909-06-01,3000.031388225766,0.0,3000.031388225766,False
1909-07-01,3000.0316400452534,0.0,3000.0316400452534,False
1909-08-01,3000.0318938850437,0.0,3000.0318938850437,False
1909-09-01,3000.032149761346,0.0,3000.032149761346,False
1909-10-01,3000.0324076904994,0.0,3000.0324076904994,False
1909-11-01,3000.0326676889736,0.0,3000.0326676889736,False
1909-12-01,3000.0329297733706,0.0,3000.0329297733706,False
1910-01-01,3000.033193960426,0.0,3000.033193960426,False
1910-02-01,3000.03346026701,0.0,3000.03346026701,False
1910-03-01,3000.0337287101265,0.0,3000.0337287101265,False
1910-04-01,3000.033999306918,0.0,3000.033999306918,False
1910-05-01,3000.034272074662,0.0,3000.034272074662,False
1910-06-01,3000.034547030778,0.0,3000.034547030778,False
1910-07-01,3000.0348241928223,0.0,3000.0348241928223,False
1910-08-01,3000.035103578493,0.0,3000.035103578493,False
1910-09-01,3000.0353852056305,0.0,3000.0353852056305,False
1910-10-01,3000.035669092218,0.0,3000.035669092218,False
1910-11-01,3000.035955256384,0.0,3000.035955256384,False
1910-12-01,3000.0362437164003,0.0,3000.0362437164003,False
1911-01-01,3000.0365344906877,0.0,3000.0365344906877,False
1911-02-01,3000.036827597813,0.0,3000.036827597813,False
1911-03-01,3000.037123056493,0.0,3000.037123056493,False
1911-04-01,3000.037420885594,0.0,3000.037420885594,False
1911-05-01,3000.0377211041346,0.0,3000.0377211041346,False
1911-06-01,3000.038023731285,0.0,3000.038023731285,False
1911-07-01,3000.0383287863697,0.0,3000.0383287863697,False
1911-08-01,3000.038636288868,0.0,3000.038636288868,False
1911-09-01,3000.0389462584158,0.0,3000.0389462584158,False
1911-10-01,3000.0392587148067,0.0,3000.0392587148067,False
1911-11-01,3000.0395736779924,0.0,3000.0395736779924,False
1911-12-01,3000.039891168085,0.0,3000.039891168085,False
1912-01-01,3000.040211205359,0.0,3000.040211205359,False
1912-02-01,3000.0405338102496,0.0,3000.0405338102496,False
1912-03-01,3000.040859003357,0.0,3000.040859003357,False
1912-04-01,3000.0411868054475,0.0,3000.0411868054475,False
1912-05-01,3000.041517237453,0.0,3000.041517237453,False
1912-06-01,3000.0418503204733,0.0,3000.0418503204733,False
1912-07-01,3000.0421860757774,0.0,3000.0421860757774,False
1912-08-01,3000.0425245248057,0.0,3000.0425245248057,False
1912-09-01,3000.042865689171,0.0,3000.042865689171,False
1912-10-01,3000.043209590657,0.0,3000.043209590657,False
1912-11-01,3000.0435562512257,0.0,3000.0435562512257,False
1912-12-01,3000.0439056930127,0.0,3000.0439056930127,False
1913-01-01,3000.044257938332,0.0,3000.044257938332,False
1913-02-01,3000.044613009677,0.0,3000.044613009677,False
1913-03-01,3000.044970929721,0.0,3000.044970929721,False
1913-04-01,3000.0453317213196,0.0,3000.0453317213196,False
1913-05-01,3000.0456954075116,0.0,3000.0456954075116,False
1913-06-01,3000.046062011521,0.0,3000.046062011521,False
1913-07-01,3000.046431556758,0.0,3000.046431556758,False
1913-08-01,3000.0468040668193,0.0,3000.0468040668193,False
1913-09-01,3000.0471795654935,0.0,3000.0471795654935,False
1913-10-01,3000.0475580767584,0.0,3000.0475580767584,False
1913-11-01,3000.0479396247842,0.0,3000.0479396247842,False
1913-12-01,3000.0483242339355,0.0,3000.0483242339355,False
1914-01-01,3000.0487119287727,0.0,3000.0487119287727,False
1914-02-01,3000.0491027340518,0.0,3000.0491027340518,False
1914-03-01,3000.0494966747287,0.0,3000.0494966747287,False
1914-04-01,3000.04989377596,0.0,3000.04989377596,False
1914-05-01,3000.0502940631027,0.0,3000.0502940631027,False
1914-06-01,3000.0506975617186,0.0,3000.0506975617186,False
1914-07-01,3000.051104297573,0.0,3000.051104297573,False
1914-08-01,3000.0515142966397,0.0,3000.0515142966397,False
1914-09-01,3000.0519275851,0.0,3000.0519275851,False
1914-10-01,3000.052344189345,0.0,3000.052344189345,False
1914-11-01,3000.0527641359786,0.0,3000.0527641359786,False
1914-12-01,3000.053187451817,0.0,3000.053187451817,False
1915-01-01,3000.0536141638922,0.0,3000.0536141638922,False
1915-02-01,3000.054044299453,0.0,3000.054044299453,False
1915-03-01,3000.054477885967,0.0,3000.054477885967,False
1915-04-01,3000.0549149511216,0.0,3000.0549149511216,False
1915-05-01,3000.055355522827,0.0,3000.055355522827,False
1915-06-01,3000.0557996292173,0.0,3000.0557996292173,False
1915-07-01,3000.0562472986517,0.0,3000.0562472986517,False
1915-08-01,3000.056698559718,0.0,3000.056698559718,False
1915-09-01,3000.057153441232,0.0,3000.057153441232,False
1915-10-01,3000.057611972242,0.0,3000.057611972242,False
1915-11-01,3000.0580741820295,0.0,3000.0580741820295,False
1915-12-01,3000.058540100109,0.0,3000.058540100109,False
1916-01-01,3000.059009756234,0.0,3000.059009756234,False
1916-02-01,3000.0594831803965,0.0,3000.0594831803965,False
1916-03-01,3000.0599604028266,0.0,3000.0599604028266,False
1916-04-01,3000.060441454001,0.0,3000.060441454001,False
1916-05-01,3000.0609263646375,0.0,3000.0609263646375,False
1916-06-01,3000.061415165703,0.0,3000.061415165703,False
1916-07-01,3000.06190788841,0.0,3000.06190788841,False
1916-08-01,3000.0624045642244,0.0,3000.0624045642244,False
1916-09-01,3000.062905224863,0.0,3000.062905224863,False
1916-10-01,3000.0634099022964,0.0,3000.0634099022964,False
1916-11-01,3000.0639186287535,0.0,3000.0639186287535,False
1916-12-01,3000.064431436721,0.0,3000.064431436721,False
1917-01-01,3000.0649483589464,0.0,3000.0649483589464,False
1917-02-01,3000.0654694284394,0.0,3000.0654694284394,False
1917-03-01,3000.065994678475,0.0,3000.065994678475,False
1917-04-01,3000.066524142595,0.0,3000.066524142595,False
1917-05-01,3000.0670578546114,0.0,3000.0670578546114,False
1917-06-01,3000.067595848606,0.0,3000.067595848606,False
1917-07-01,3000.0681381589343,0.0,3000.0681381589343,False
1917-08-01,3000.0686848202286,0.0,3000.0686848202286,False
1917-09-01,3000.0692358673987,0.0,3000.0692358673987,False
1917-10-01,3000.069791335633,0.0,3000.069791335633,False
1917-11-01,3000.070351260405,0.0,3000.070351260405,False
1917-12-01,3000.0709156774697,0.0,3000.0709156774697,False
1918-01-01,3000.0714846228716,0.0,3000.0714846228716,False
1918-02-01,3000.0720581329433,0.0,3000.0720581329433,False
1918-03-01,3000.072636244309,0.0,3000.072636244309,False
1918-04-01,3000.0732189938867,0.0,3000.0732189938867,False
1918-05-01,3000.0738064188913,0.0,3000.0738064188913,False
1918-06-01,3000.074398556835,0.0,3000.074398556835,False
1918-07-01,3000.0749954455323,0.0,3000.0749954455323,False
1918-08-01,3000.075597123101,0.0,3000.075597123101,False
1918-09-01,3000.076203627964,0.0,3000.076203627964,False
1918-10-01,3000.076814998853,0.0,3000.076814998853,False
1918-11-01,3000.07743127481,0.0,3000.07743127481,False
1918-12-01,3000.0780524951915,0.0,3000.0780524951915,False
1919-01-01,3000.078678699669,0.0,3000.078678699669,False
1919-02-01,3000.079309928232,0.0,3000.079309928232,False
1919-03-01,3000.0799462211908,0.0,3000.0799462211908,False
1919-04-01,3000.0805876191803,0.0,3000.0805876191803,False
1919-05-01,3000.081234163161,0.0,3000.081234163161,False
1919-06-01,3000.0818858944212,0.0,3000.0818858944212,False
1919-07-01,3000.0825428545813,0.0,3000.0825428545813,False
1919-08-01,3000.083205085596,0.0,3000.083205085596,False
1919-09-01,3000.083872629756,0.0,3000.083872629756,False
1919-10-01,3000.0845455296917,0.0,3000.0845455296917,False
1919-11-01,3000.085223828375,0.0,3000.085223828375,False
1919-12-01,3000.0859075691237,0.0,3000.0859075691237,False
1920-01-01,3000.086596795602,0.0,3000.086596795602,False
1920-02-01,3000.0872915518257,0.0,3000.0872915518257,False
1920-03-01,3000.087991882163,0.0,3000.087991882163,False
1920-04-01,3000.0886978313374,0.0,3000.0886978313374,False
1920-05-01,3000.089409444434,0.0,3000.089409444434,False
1920-06-01,3000.0901267668964,0.0,3000.0901267668964,False
1920-07-01,3000.090849844535,0.0,3000.090849844535,False
1920-08-01,3000.091578723527,0.0,3000.091578723527,False
1920-09-01,3000.0923134504205,0.0,3000.0923134504205,False
1920-10-01,3000.093054072137,0.0,3000.093054072137,False
1920-11-01,3000.0938006359743,0.0,3000.0938006359743,False
1920-12-01,3000.0945531896095,0.0,3000.0945531896095,False
1921-01-01,3000.0953117811036,0.0,3000.0953117811036,False
1921-02-01,3000.0960764589017,0.0,3000.0960764589017,False
1921-03-01,3000.0968472718396,0.0,3000.0968472718396,False
1921-04-01,3000.0976242691418,0.0,3000.0976242691418,False
1921-05-01,3000.098407500431,0.0,3000.098407500431,False
1921-06-01,3000.099197015727,0.0,3000.099197015727,False
1921-07-01,3000.09999286545,0.0,3000.09999286545,False
1921-08-01,3000.1007951004262,0.0,3000.1007951004262,False
1921-09-01,3000.1016037718896,0.0,3000.1016037718896,False
1921-10-01,3000.102418931484,0.0,3000.102418931484,False
1921-11-01,3000.103240631269,0.0,3000.103240631269,False
1921-12-01,3000.1040689237216,0.0,3000.1040689237216,False
1922-01-01,3000.10490386174,0.0,3000.10490386174,False
1922-02-01,3000.105745498646,0.0,3000.105745498646,False
1922-03-01,3000.10659388819,0.0,3000.10659388819,False
1922-04-01,3000.1074490845554,0.0,3000.1074490845554,False
1922-05-01,3000.108311142357,0.0,3000.108311142357,False
1922-06-01,3000.1091801166504,0.0,3000.1091801166504,False
1922-07-01,3000.1100560629316,0.0,3000.1100560629316,False
1922-08-01,3000.1109390371435,0.0,3000.1109390371435,False
1922-09-01,3000.1118290956774,0.0,3000.1118290956774,False
1922-10-01,3000.1127262953755,0.0,3000.1127262953755,False
1922-11-01,3000.113630693538,0.0,3000.113630693538,False
1922-12-01,3000.114542347925,0.0,3000.114542347925,False
1923-01-01,3000.1154613167596,0.0,3000.1154613167596,False
1923-02-01,3000.116387658731,0.0,3000.116387658731,False
1923-03-01,3000.1173214330015,0.0,3000.1173214330015,False
1923-04-01,3000.118262699207,0.0,3000.118262699207,False
1923-05-01,3000.119211517462,0.0,3000.119211517462,False
1923-06-01,3000.120167948364,0.0,3000.120167948364,False
1923-07-01,3000.121132052995,0.0,3000.121132052995,False
1923-08-01,3000.1221038929307,0.0,3000.1221038929307,False
1923-09-01,3000.123083530237,0.0,3000.123083530237,False
1923-10-01,3000.1240710274815,0.0,3000.1240710274815,False
1923-11-01,3000.12506644773,0.0,3000.12506644773,False
1923-12-01,3000.1260698545593,0.0,3000.1260698545593,False
1924-01-01,3000.1270813120514,0.0,3000.1270813120514,False
1924-02-01,3000.128100884806,0.0,3000.128100884806,False
1924-03-01,3000.12912863794,0.0,3000.12912863794,False
1924-04-01,3000.1301646370935,0.0,3000.1301646370935,False
1924-05-01,3000.131208948432,0.0,3000.131208948432,False
1924-06-01,3000.1322616386533,0.0,3000.1322616386533,False
1924-07-01,3000.13332277499,0.0,3000.13332277499,False
1924-08-01,3000.1343924252155,0.0,3000.1343924252155,False
1924-09-01,3000.135470657644,0.0,3000.135470657644,False
1924-10-01,3000.136557541142,0.0,3000.136557541142,False
1924-11-01,3000.137653145125,0.0,3000.137653145125,False
1924-12-01,3000.138757539569,0.0,3000.138757539569,False
1925-01-01,3000.139870795008,0.0,3000.139870795008,False
1925-02-01,3000.140992982545,0.0,3000.140992982545,False
1925-03-01,3000.142124173852,0.0,3000.142124173852,False
1925-04-01,3000.143264441178,0.0,3000.143264441178,False
1925-05-01,3000.1444138573497,0.0,3000.1444138573497,False
1925-06-01,3000.145572495779,0.0,3000.145572495779,False
1925-07-01,3000.146740430468,0.0,3000.146740430468,False
1925-08-01,3000.1479177360116,0.0,3000.1479177360116,False
1925-09-01,3000.149104487604,0.0,3000.149104487604,False
1925-10-01,3000.1503007610418,0.0,3000.1503007610418,False
1925-11-01,3000.1515066327315,0.0,3000.1515066327315,False
1925-12-01,3000.152722179692,0.0,3000.152722179692,False
1926-01-01,3000.1539474795604,0.0,3000.1539474795604,False
1926-02-01,3000.155182610597,0.0,3000.155182610597,False
1926-03-01,3000.1564276516897,0.0,3000.1564276516897,False
1926-04-01,3000.1576826823607,0.0,3000.1576826823607,False
1926-05-01,3000.1589477827697,0.0,3000.1589477827697,False
1926-06-01,3000.1602230337194,0.0,3000.1602230337194,False
1926-07-01,3000.1615085166613,0.0,3000.1615085166613,False
1926-08-01,3000.1628043137016,0.0,3000.1628043137016,False
1926-09-01,3000.164110507604,0.0,3000.164110507604,False
1926-10-01,3000.165427181798,0.0,3000.165427181798,False
1926-11-01,3000.1667544203806,0.0,3000.1667544203806,False
1926-12-01,3000.1680923081262,0.0,3000.1680923081262,False
1927-01-01,3000.169440930488,0.0,3000.169440930488,False
1927-02-01,3000.1708003736053,0.0,3000.1708003736053,False
1927-03-01,3000.1721707243096,0.0,3000.1721707243096,False
1927-04-01,3000.1735520701286,0.0,3000.1735520701286,False
1927-05-01,3000.1749444992925,0.0,3000.1749444992925,False
1927-06-01,3000.1763481007397,0.0,3000.1763481007397,False
1927-07-01,3000.177762964123,0.0,3000.177762964123,False
1927-08-01,3000.179189179815,0.0,3000.179189179815,False
1927-09-01,3000.1806268389114,0.0,3000.1806268389114,False
1927-10-01,3000.1820760332416,0.0,3000.1820760332416,False
1927-11-01,3000.1835368553725,0.0,3000.1835368553725,False
1927-12-01,3000.185009398611,0.0,3000.185009398611,False
1928-01-01,3000.1864937570153,0.0,3000.1864937570153,False
1928-02-01,3000.187990025398,0.0,3000.187990025398,False
1928-03-01,3000.1894982993326,0.0,3000.1894982993326,False
1928-04-01,3000.19101867516,0.0,3000.19101867516,False
1928-05-01,3000.192551249994,0.0,3000.192551249994,False
1928-06-01,3000.194096121728,0.0,3000.194096121728,False
1928-07-01,3000.1956533890416,0.0,3000.1956533890416,False
