date,price_trend_logistic,residual_smoothed,price_final,is_observed
1908-07-01,-1699.567802401628,0.0,-1699.567802401628,False
1908-08-01,-1753.1718116892457,0.0,-1753.1718116892457,False
1908-09-01,-1809.1452273655862,0.0,-1809.1452273655862,False
1908-10-01,-1867.6395444050593,0.0,-1867.6395444050593,False
1908-11-01,-1928.8194099007026,0.0,-1928.8194099007026,False
1908-12-01,-1992.8640827293123,0.0,-1992.8640827293123,False
1909-01-01,-2059.969092040955,0.0,-2059.969092040955,False
1909-02-01,-2130.3481269025556,0.0,-2130.3481269025556,False
1909-03-01,-2204.2351955760755,0.0,-2204.2351955760755,False
1909-04-01,-2281.887100411617,0.0,-2281.887100411617,False
1909-05-01,-2363.5862835200237,0.0,-2363.5862835200237,False
1909-06-01,-2449.644109691567,0.0,-2449.644109691567,False
1909-07-01,-2540.404667001658,0.0,-2540.404667001658,False
1909-08-01,-2636.249182914772,0.0,-2636.249182914772,False
1909-09-01,-2737.601175403356,0.0,-2737.601175403356,False
1909-10-01,-2844.932485878282,0.0,-2844.932485878282,False
1909-11-01,-2958.770375218457,0.0,-2958.770375218457,False
1909-12-01,-3079.7059080697213,0.0,-3079.7059080697213,False
1910-01-01,-3208.4039067892672,0.0,-3208.4039067892672,False
1910-02-01,-3345.6148289107196,0.0,-3345.6148289107196,False
1910-03-01,-3492.189016216553,0.0,-3492.189016216553,False
1910-04-01,-3649.0938869052825,0.0,-3649.0938869052825,False
1910-05-01,-3817.4348053376225,0.0,-3817.4348053376225,False
1910-06-01,-3998.4805810738176,0.0,-3998.4805810738176,False
1910-07-01,-4193.694841197006,0.0,-4193.694841197006,False
1910-08-01,-4404.774917213102,0.0,-4404.774917213102,False
1910-09-01,-4633.7004337970175,0.0,-4633.7004337970175,False
1910-10-01,-4882.794545820062,0.0,-4882.794545820062,False
1910-11-01,-5154.801839133907,0.0,-5154.801839133907,False
1910-12-01,-5452.988436718728,0.0,-5452.988436718728,False
1911-01-01,-5781.272063006783,0.0,-5781.272063006783,False
1911-02-01,-6144.393075105799,0.0,-6144.393075105799,False
1911-03-01,-6548.142349081929,0.0,-6548.142349081929,False
1911-04-01,-6999.6693646721915,0.0,-6999.6693646721915,False
1911-05-01,-7507.905467711639,0.0,-7507.905467711639,False
1911-06-01,-8084.155884211926,0.0,-8084.155884211926,False
1911-07-01,-8742.944566527973,0.0,-8742.944566527973,False
1911-08-01,-9503.247498838658,0.0,-9503.247498838658,False
1911-09-01,-10390.34013823175,0.0,-10390.34013823175,False
1911-10-01,-11438.648065303962,0.0,-11438.648065303962,False
1911-11-01,-12696.299653903216,0.0,-12696.299653903216,False
1911-12-01,-14232.697357603336,0.0,-14232.697357603336,False
1912-01-01,-16151.732763102418,0.0,-16151.732763102418,False
1912-02-01,-18616.249799353413,0.0,-18616.249799353413,False
1912-03-01,-21896.772252844014,0.0,-21896.772252844014,False
1912-04-01,-26478.134715644665,0.0,-26478.134715644665,False
1912-05-01,-33324.11713944569,0.0,-33324.11713944569,False
1912-06-01,-44662.811255753026,0.0,-44662.811255753026,False
1912-07-01,-67071.53564661098,0.0,-67071.53564661098,False
1912-08-01,-132203.5455253481,0.0,-132203.5455253481,False
1912-09-01,-2845979.6378684086,0.0,-2845979.6378684086,False
1912-10-01,148562.04437363028,0.0,148562.04437363028,False
1912-11-01,73067.12969582947,0.0,73067.12969582947,False
1912-12-01,48743.47652020716,0.0,48743.47652020716,False
1913-01-01,36734.86140184425,0.0,36734.86140184425,False
1913-02-01,29578.854633751205,0.0,29578.854633751205,False
1913-03-01,24829.0980645097,0.0,24829.0980645097,False
1913-04-01,21447.04412262523,0.0,21447.04412262523,False
1913-05-01,18916.631217944985,0.0,18916.631217944985,False
1913-06-01,16952.41873918755,0.0,16952.41873918755,False
1913-07-01,15383.706617134138,0.0,15383.706617134138,False
1913-08-01,14102.14628672308,0.0,14102.14628672308,False
1913-09-01,13035.653972771534,0.0,13035.653972771534,False
1913-10-01,12134.409722799175,0.0,12134.409722799175,False
1913-11-01,11362.878009034535,0.0,11362.878009034535,False
1913-12-01,10695.030589640866,0.0,10695.030589640866,False
1914-01-01,10111.366320825064,0.0,10111.366320825064,False
1914-02-01,9596.985851942069,0.0,9596.985851942069,False
1914-03-01,9140.309847306216,0.0,9140.309847306216,False
1914-04-01,8732.2030305943,0.0,8732.2030305943,False
1914-05-01,8365.361663772304,0.0,8365.361663772304,False
1914-06-01,8033.87644289041,0.0,8033.87644289041,False
1914-07-01,7732.91487122827,0.0,7732.91487122827,False
1914-08-01,7458.486669193098,0.0,7458.486669193098,False
1914-09-01,7207.267952181744,0.0,7207.267952181744,False
1914-10-01,6976.4676889404345,0.0,6976.4676889404345,False
1914-11-01,6763.725035637291,0.0,6763.725035637291,False
1914-12-01,6567.029526223828,0.0,6567.029526223828,False
1915-01-01,6384.658394958991,0.0,6384.658394958991,False
1915-02-01,6215.126888720204,0.0,6215.126888720204,False
1915-03-01,6057.148533174302,0.0,6057.148533174302,False
1915-04-01,5909.6031015901635,0.0,5909.6031015901635,False
1915-05-01,5771.510598746693,0.0,5771.510598746693,False
1915-06-01,5642.009982102514,0.0,5642.009982102514,False
1915-07-01,5520.341643495329,0.0,5520.341643495329,False
1915-08-01,5405.832898206829,0.0,5405.832898206829,False
1915-09-01,5297.885895827822,0.0,5297.885895827822,False
1915-10-01,5195.967494134786,0.0,5195.967494134786,False
1915-11-01,5099.60073390208,0.0,5099.60073390208,False
1915-12-01,5008.357626939635,0.0,5008.357626939635,False
1916-01-01,4921.853027258384,0.0,4921.853027258384,False
1916-02-01,4839.739400217215,0.0,4839.739400217215,False
1916-03-01,4761.702339812518,0.0,4761.702339812518,False
1916-04-01,4687.4567121798245,0.0,4687.4567121798245,False
1916-05-01,4616.74332557168,0.0,4616.74332557168,False
1916-06-01,4549.3260448255805,0.0,4549.3260448255805,False
1916-07-01,4484.989282610001,0.0,4484.989282610001,False
1916-08-01,4423.535811273549,0.0,4423.535811273549,False
1916-09-01,4364.784848494746,0.0,4364.784848494746,False
1916-10-01,4308.570377578861,0.0,4308.570377578861,False
1916-11-01,4254.739669518592,0.0,4254.739669518592,False
1916-12-01,4203.151979098885,0.0,4203.151979098885,False
1917-01-01,4153.677391594742,0.0,4153.677391594742,False
1917-02-01,4106.19580015369,0.0,4106.19580015369,False
1917-03-01,4060.5959969069304,0.0,4060.5959969069304,False
1917-04-01,4016.774863321714,0.0,4016.774863321714,False
1917-05-01,3974.636647378662,0.0,3974.636647378662,False
1917-06-01,3934.092316902256,0.0,3934.092316902256,False
1917-07-01,3895.0589798456344,0.0,3895.0589798456344,False
1917-08-01,3857.4593635794727,0.0,3857.4593635794727,False
1917-09-01,3821.2213462952914,0.0,3821.2213462952914,False
1917-10-01,3786.2775345380664,0.0,3786.2775345380664,False
1917-11-01,3752.5648816559196,0.0,3752.5648816559196,False
1917-12-01,3720.024342616811,0.0,3720.024342616811,False
1918-01-01,3688.6005612115964,0.0,3688.6005612115964,False
1918-02-01,3658.2415861530726,0.0,3658.2415861530726,False
1918-03-01,3628.89861300385,0.0,3628.89861300385,False
1918-04-01,3600.525749232582,0.0,3600.525749232582,False
1918-05-01,3573.0798000159893,0.0,3573.0798000159893,False
1918-06-01,3546.520072680401,0.0,3546.520072680401,False
1918-07-01,3520.808197917618,0.0,3520.808197917618,False
1918-08-01,3495.907966120057,0.0,3495.907966120057,False
1918-09-01,3471.7851773642983,0.0,3471.7851773642983,False
1918-10-01,3448.4075037332973,0.0,3448.4075037332973,False
1918-11-01,3425.744362809319,0.0,3425.744362809319,False
1918-12-01,3403.7668012943473,0.0,3403.7668012943473,False
1919-01-01,3382.447387824459,0.0,3382.447387824459,False
1919-02-01,3361.760114141835,0.0,3361.760114141835,False
1919-03-01,3341.6803038739085,0.0,3341.6803038739085,False
1919-04-01,3322.1845282450954,0.0,3322.1845282450954,False
1919-05-01,3303.25052811413,0.0,3303.25052811413,False
1919-06-01,3284.8571417900553,0.0,3284.8571417900553,False
1919-07-01,3266.9842381331664,0.0,3266.9842381331664,False
1919-08-01,3249.612654494957,0.0,3249.612654494957,False
1919-09-01,3232.724139093576,0.0,3232.724139093576,False
1919-10-01,3216.3012974592425,0.0,3216.3012974592425,False
1919-11-01,3200.327542618177,0.0,3200.327542618177,False
1919-12-01,3184.7870487140267,0.0,3184.7870487140267,False
1920-01-01,3169.6647077932344,0.0,3169.6647077932344,False
1920-02-01,3154.9460895052794,0.0,3154.9460895052794,False
1920-03-01,3140.617403490978,0.0,3140.617403490978,False
1920-04-01,3126.665464251953,0.0,3126.665464251953,False
1920-05-01,3113.0776583123393,0.0,3113.0776583123393,False
1920-06-01,3099.8419135000954,0.0,3099.8419135000954,False
1920-07-01,3086.946670190011,0.0,3086.946670190011,False
1920-08-01,3074.380854363738,0.0,3074.380854363738,False
1920-09-01,3062.133852354269,0.0,3062.133852354269,False
1920-10-01,3050.1954871532885,0.0,3050.1954871532885,False
1920-11-01,3038.55599616962,0.0,3038.55599616962,False
1920-12-01,3027.2060103361473,0.0,3027.2060103361473,False
1921-01-01,3016.1365344707438,0.0,3016.1365344707438,False
1921-02-01,3005.3389288042617,0.0,3005.3389288042617,False
1921-03-01,2994.804891595411,0.0,2994.804891595411,False
1921-04-01,2984.5264427586208,0.0,2984.5264427586208,False
1921-05-01,2974.4959084366974,0.0,2974.4959084366974,False
1921-06-01,2964.7059064551954,0.0,2964.7059064551954,False
1921-07-01,2955.1493326002665,0.0,2955.1493326002665,False
1921-08-01,2945.819347666099,0.0,2945.819347666099,False
1921-09-01,2936.709365221992,0.0,2936.709365221992,False
1921-10-01,2927.8130400528407,0.0,2927.8130400528407,False
1921-11-01,2919.124257230174,0.0,2919.124257230174,False
1921-12-01,2910.6371217739033,0.0,2910.6371217739033,False
1922-01-01,2902.3459488678836,0.0,2902.3459488678836,False
1922-02-01,2894.2452545949263,0.0,2894.2452545949263,False
1922-03-01,2886.3297471593746,0.0,2886.3297471593746,False
1922-04-01,2878.594318567517,0.0,2878.594318567517,False
1922-05-01,2871.0340367381964,0.0,2871.0340367381964,False
1922-06-01,2863.6441380178885,0.0,2863.6441380178885,False
1922-07-01,2856.4200200761893,0.0,2856.4200200761893,False
1922-08-01,2849.3572351593602,0.0,2849.3572351593602,False
1922-09-01,2842.4514836810113,0.0,2842.4514836810113,False
1922-10-01,2835.6986081304076,0.0,2835.6986081304076,False
1922-11-01,2829.0945872801594,0.0,2829.0945872801594,False
1922-12-01,2822.6355306762516,0.0,2822.6355306762516,False
1923-01-01,2816.317673394461,0.0,2816.317673394461,False
1923-02-01,2810.1373710482194,0.0,2810.1373710482194,False
1923-03-01,2804.0910950339735,0.0,2804.0910950339735,False
1923-04-01,2798.1754280009027,0.0,2798.1754280009027,False
1923-05-01,2792.3870595327544,0.0,2792.3870595327544,False
1923-06-01,2786.7227820302414,0.0,2786.7227820302414,False
1923-07-01,2781.1794867832336,0.0,2781.1794867832336,False
1923-08-01,2775.7541602225597,0.0,2775.7541602225597,False
1923-09-01,2770.443880341899,0.0,2770.443880341899,False
1923-10-01,2765.245813280824,0.0,2765.245813280824,False
1923-11-01,2760.157210060537,0.0,2760.157210060537,False
1923-12-01,2755.175403464395,0.0,2755.175403464395,False
1924-01-01,2750.297805055773,0.0,2750.297805055773,False
1924-02-01,2745.5219023262257,0.0,2745.5219023262257,False
1924-03-01,2740.8452559673397,0.0,2740.8452559673397,False
1924-04-01,2736.265497260056,0.0,2736.265497260056,False
1924-05-01,2731.7803255755625,0.0,2731.7803255755625,False
1924-06-01,2727.3875059822344,0.0,2727.3875059822344,False
1924-07-01,2723.084866953376,0.0,2723.084866953376,False
1924-08-01,2718.8702981708393,0.0,2718.8702981708393,False
1924-09-01,2714.74174841985,0.0,2714.74174841985,False
1924-10-01,2710.6972235706235,0.0,2710.6972235706235,False
1924-11-01,2706.73478464264,0.0,2706.73478464264,False
1924-12-01,2702.8525459476,0.0,2702.8525459476,False
1925-01-01,2699.048673307364,0.0,2699.048673307364,False
1925-02-01,2695.3213823433507,0.0,2695.3213823433507,False
1925-03-01,2691.668936834038,0.0,2691.668936834038,False
1925-04-01,2688.0896471374317,0.0,2688.0896471374317,False
1925-05-01,2684.5818686754988,0.0,2684.5818686754988,False
1925-06-01,2681.1440004777205,0.0,2681.1440004777205,False
1925-07-01,2677.774483781098,0.0,2677.774483781098,False
1925-08-01,2674.471800684037,0.0,2674.471800684037,False
1925-09-01,2671.2344728517187,0.0,2671.2344728517187,False
1925-10-01,2668.061060270633,0.0,2668.061060270633,False
1925-11-01,2664.950160050118,0.0,2664.950160050118,False
1925-12-01,2661.900405268831,0.0,2661.900405268831,False
1926-01-01,2658.9104638641775,0.0,2658.9104638641775,False
1926-02-01,2655.979037562837,0.0,2655.979037562837,False
1926-03-01,2653.1048608506144,0.0,2653.1048608506144,False
1926-04-01,2650.286699979918,0.0,2650.286699979918,False
1926-05-01,2647.5233520132647,0.0,2647.5233520132647,False
1926-06-01,2644.813643901291,0.0,2644.813643901291,False
1926-07-01,2642.1564315938003,0.0,2642.1564315938003,False
1926-08-01,2639.5505991824775,0.0,2639.5505991824775,False
1926-09-01,2636.9950580739437,0.0,2636.9950580739437,False
1926-10-01,2634.4887461918984,0.0,2634.4887461918984,False
1926-11-01,2632.0306272071525,0.0,2632.0306272071525,False
1926-12-01,2629.619689794411,0.0,2629.619689794411,False
1927-01-01,2627.2549469147193,0.0,2627.2549469147193,False
1927-02-01,2624.935435122534,0.0,2624.935435122534,False
1927-03-01,2622.6602138964327,0.0,2622.6602138964327,False
1927-04-01,2620.4283649925137,0.0,2620.4283649925137,False
1927-05-01,2618.23899181959,0.0,2618.23899181959,False
1927-06-01,2616.0912188353104,0.0,2616.0912188353104,False
1927-07-01,2613.9841909623988,0.0,2613.9841909623988,False
1927-08-01,2611.917073024212,0.0,2611.917073024212,False
1927-09-01,2609.8890491988755,0.0,2609.8890491988755,False
1927-10-01,2607.899322491277,0.0,2607.899322491277,False
1927-11-01,2605.9471142222415,0.0,2605.9471142222415,False
1927-12-01,2604.0316635342147,0.0,2604.0316635342147,False
1928-01-01,2602.152226912847,0.0,2602.152226912847,False
1928-02-01,2600.3080777238683,0.0,2600.3080777238683,False
1928-03-01,2598.4985057646863,0.0,2598.4985057646863,False
1928-04-01,2596.7228168301485,0.0,2596.7228168301485,False
1928-05-01,2594.980332291957,0.0,2594.980332291957,False
1928-06-01,2593.270388691225,0.0,2593.270388691225,False
1928-07-01,2591.5923373436876,0.0,2591.5923373436876,False
1928-08-01,2589.9455439571184,0.0,2589.9455439571184,False
1928-09-01,2588.3293882605,0.0,2588.3293882605,False
1928-10-01,2586.7432636445214,0.0,2586.7432636445214,False
1928-11-01,2585.1865768130106,0.0,2585.1865768130106,False
1928-12-01,2583.6587474448925,0.0,2583.6587474448925,False
1929-01-01,2582.1592078663134,0.0,2582.1592078663134,False
1929-02-01,2580.6874027325703,0.0,2580.6874027325703,False
1929-03-01,2579.2427887194926,0.0,2579.2427887194926,False
1929-04-01,2577.8248342239544,0.0,2577.8248342239544,False
1929-05-01,2576.4330190732003,0.0,2576.4330190732003,False
1929-06-01,2575.0668342426725,0.0,2575.0668342426725,False
1929-07-01,2573.725781582059,0.0,2573.725781582059,False
1929-08-01,2572.4093735492625,0.0,2572.4093735492625,False
1929-09-01,2571.117132952047,0.0,2571.117132952047,False
1929-10-01,2569.8485926970784,0.0,2569.8485926970784,False
1929-11-01,2568.6032955461196,0.0,2568.6032955461196,False
1929-12-01,2567.380793879147,0.0,2567.380793879147,False
1930-01-01,2566.1806494641455,0.0,2566.1806494641455,False
1930-02-01,2565.0024332333664,0.0,2565.0024332333664,False
1930-03-01,2563.8457250658403,0.0,2563.8457250658403,False
1930-04-01,2562.7101135759267,0.0,2562.7101135759267,False
1930-05-01,2561.59519590772,0.0,2561.59519590772,False
1930-06-01,2560.5005775351037,0.0,2560.5005775351037,False
1930-07-01,2559.4258720672865,0.0,2559.4258720672865,False
1930-08-01,2558.370701059635,0.0,2558.370701059635,False
1930-09-01,2557.3346938296304,0.0,2557.3346938296304,False
1930-10-01,2556.3174872778013,0.0,2556.3174872778013,False
1930-11-01,2555.318725713455,0.0,2555.318725713455,False
1930-12-01,2554.3380606850733,0.0,2554.3380606850733,False
1931-01-01,2553.3751508152136,0.0,2553.3751508152136,False
1931-02-01,2552.429661639787,0.0,2552.429661639787,False
1931-03-01,2551.5012654515635,0.0,2551.5012654515635,False
1931-04-01,2550.5896411477897,0.0,2550.5896411477897,False
1931-05-01,2549.6944740817758,0.0,2549.6944740817758,False
1931-06-01,2548.815455918345,0.0,2548.815455918345,False
1931-07-01,2547.9522844930175,0.0,2547.9522844930175,False
1931-08-01,2547.1046636748247,0.0,2547.1046636748247,False
1931-09-01,2546.272303232636,0.0,2546.272303232636,False
1931-10-01,2545.454918704894,0.0,2545.454918704894,False
1931-11-01,2544.652231272667,0.0,2544.652231272667,False
1931-12-01,2543.863967635905,0.0,2543.863967635905,False
1932-01-01,2543.089859892811,0.0,2543.089859892811,False
1932-02-01,2542.329645422243,0.0,2542.329645422243,False
1932-03-01,2541.583066769046,0.0,2541.583066769046,False
1932-04-01,2540.8498715322335,0.0,2540.8498715322335,False
1932-05-01,2540.1298122559397,0.0,2540.1298122559397,False
1932-06-01,2539.4226463230575,0.0,2539.4226463230575,False
1932-07-01,2538.7281358514865,0.0,2538.7281358514865,False
1932-08-01,2538.046047592915,0.0,2538.046047592915,False
1932-09-01,2537.376152834068,0.0,2537.376152834068,False
1932-10-01,2536.7182273003473,0.0,2536.7182273003473,False
1932-11-01,2536.072051061798,0.0,2536.072051061798,False
1932-12-01,2535.4374084413353,0.0,2535.4374084413353,False
1933-01-01,2534.8140879251655,0.0,2534.8140879251655,False
1933-02-01,2534.2018820753533,0.0,2534.2018820753533,False
1933-03-01,2533.6005874444527,0.0,2533.6005874444527,False
1933-04-01,2533.0100044921687,0.0,2533.0100044921687,False
1933-05-01,2532.4299375039786,0.0,2532.4299375039786,False
1933-06-01,2531.860194511664,0.0,2531.860194511664,False
1933-07-01,2531.300587215703,0.0,2531.300587215703,False
1933-08-01,2530.7509309094703,0.0,2530.7509309094703,False
1933-09-01,2530.211044405196,0.0,2530.211044405196,False
1933-10-01,2529.6807499616407,0.0,2529.6807499616407,False
1933-11-01,2529.159873213431,0.0,2529.159873213431,False
1933-12-01,2528.6482431020245,0.0,2528.6482431020245,False
1934-01-01,2528.1456918082445,0.0,2528.1456918082445,False
1934-02-01,2527.652054686367,0.0,2527.652054686367,False
1934-03-01,2527.1671701996893,0.0,2527.1671701996893,False
1934-04-01,2526.690879857568,0.0,2526.690879857568,False
1934-05-01,2526.2230281538705,0.0,2526.2230281538705,False
1934-06-01,2525.763462506816,0.0,2525.763462506816,False
1934-07-01,2525.3120332001567,0.0,2525.3120332001567,False
1934-08-01,2524.8685933256797,0.0,2524.8685933256797,False
1934-09-01,2524.4329987269834,0.0,2524.4329987269834,False
1934-10-01,2524.0051079445016,0.0,2524.0051079445016,False
1934-11-01,2523.5847821617435,0.0,2523.5847821617435,False
1934-12-01,2523.1718851527185,0.0,2523.1718851527185,False
1935-01-01,2522.766283230513,0.0,2522.766283230513,False
1935-02-01,2522.367845196999,0.0,2522.367845196999,False
1935-03-01,2521.976442293629,0.0,2521.976442293629,False
1935-04-01,2521.591948153315,0.0,2521.591948153315,False
1935-05-01,2521.2142387533418,0.0,2521.2142387533418,False
1935-06-01,2520.8431923692983,0.0,2520.8431923692983,False
1935-07-01,2520.4786895300067,0.0,2520.4786895300067,False
1935-08-01,2520.120612973417,0.0,2520.120612973417,False
1935-09-01,2519.7688476034496,0.0,2519.7688476034496,False
1935-10-01,2519.423280447752,0.0,2519.423280447752,False
1935-11-01,2519.083800616366,0.0,2519.083800616366,False
1935-12-01,2518.750299261265,0.0,2518.750299261265,False
1936-01-01,2518.4226695367515,0.0,2518.4226695367515,False
1936-02-01,2518.100806560692,0.0,2518.100806560692,False
1936-03-01,2517.7846073765622,0.0,2517.7846073765622,False
1936-04-01,2517.4739709162995,0.0,2517.4739709162995,False
1936-05-01,2517.1687979639237,0.0,2517.1687979639237,False
1936-06-01,2516.868991119925,0.0,2516.868991119925,False
1936-07-01,2516.574454766389,0.0,2516.574454766389,False
1936-08-01,2516.2850950328484,0.0,2516.2850950328484,False
1936-09-01,2516.0008197628463,0.0,2516.0008197628463,False
1936-10-01,2515.7215384811802,0.0,2515.7215384811802,False
1936-11-01,2515.4471623618347,0.0,2515.4471623618347,False
1936-12-01,2515.1776041965622,0.0,2515.1776041965622,False
1937-01-01,2514.912778364118,0.0,2514.912778364118,False
1937-02-01,2514.652600800116,0.0,2514.652600800116,False
1937-03-01,2514.396988967508,0.0,2514.396988967508,False
1937-04-01,2514.1458618276606,0.0,2514.1458618276606,False
1937-05-01,2513.8991398120156,0.0,2513.8991398120156,False
1937-06-01,2513.6567447943353,0.0,2513.6567447943353,False
1937-07-01,2513.4186000634995,0.0,2513.4186000634995,False
1937-08-01,2513.1846302968584,0.0,2513.1846302968584,False
1937-09-01,2512.9547615341157,0.0,2512.9547615341157,False
1937-10-01,2512.7289211517414,0.0,2512.7289211517414,False
1937-11-01,2512.507037837898,0.0,2512.507037837898,False
1937-12-01,2512.2890415678626,0.0,2512.2890415678626,False
1938-01-01,2512.074863579947,0.0,2512.074863579947,False
1938-02-01,2511.86443635189,0.0,2511.86443635189,False
1938-03-01,2511.6576935777293,0.0,2511.6576935777293,False
1938-04-01,2511.454570145117,0.0,2511.454570145117,False
1938-05-01,2511.2550021131005,0.0,2511.2550021131005,False
1938-06-01,2511.0589266903326,0.0,2511.0589266903326,False
1938-07-01,2510.8662822137117,0.0,2510.8662822137117,False
1938-08-01,2510.6770081274462,0.0,2510.6770081274462,False
1938-09-01,2510.4910449625286,0.0,2510.4910449625286,False
1938-10-01,2510.3083343166118,0.0,2510.3083343166118,False
1938-11-01,2510.1288188342774,0.0,2510.1288188342774,False
1938-12-01,2509.952442187693,0.0,2509.952442187693,False
1939-01-01,2509.779149057644,0.0,2509.779149057644,False
1939-02-01,2509.608885114936,0.0,2509.608885114936,False
1939-03-01,2509.4415970021573,0.0,2509.4415970021573,False
1939-04-01,2509.2772323157956,0.0,2509.2772323157956,False
1939-05-01,2509.115739588701,0.0,2509.115739588701,False
1939-06-01,2508.9570682728922,0.0,2508.9570682728922,False
1939-07-01,2508.8011687226804,0.0,2508.8011687226804,False
1939-08-01,2508.6479921781397,0.0,2508.6479921781397,False
1939-09-01,2508.4974907488768,0.0,2508.4974907488768,False
1939-10-01,2508.34961739812,0.0,2508.34961739812,False
1939-11-01,2508.204325927116,0.0,2508.204325927116,False
1939-12-01,2508.0615709598187,0.0,2508.0615709598187,False
1940-01-01,2507.9213079278757,0.0,2507.9213079278757,False
1940-02-01,2507.7834930558984,0.0,2507.7834930558984,False
1940-03-01,2507.648083347016,0.0,2507.648083347016,False
1940-04-01,2507.515036568698,0.0,2507.515036568698,False
1940-05-01,2507.3843112388568,0.0,2507.3843112388568,False
1940-06-01,2507.2558666121995,0.0,2507.2558666121995,False
1940-07-01,2507.1296626668536,0.0,2507.1296626668536,False
1940-08-01,2507.005660091234,0.0,2507.005660091234,False
1940-09-01,2506.8838202711618,0.0,2506.8838202711618,False
1940-10-01,2506.7641052772296,0.0,2506.7641052772296,False
1940-11-01,2506.646477852401,0.0,2506.646477852401,False
1940-12-01,2506.530901399841,0.0,2506.530901399841,False
1941-01-01,2506.4173399709844,0.0,2506.4173399709844,False
1941-02-01,2506.3057582538167,0.0,2506.3057582538167,False
1941-03-01,2506.196121561384,0.0,2506.196121561384,False
1941-04-01,2506.0883958205104,0.0,2506.0883958205104,False
1941-05-01,2505.982547560732,0.0,2505.982547560732,False
1941-06-01,2505.8785439034377,0.0,2505.8785439034377,False
1941-07-01,2505.776352551206,0.0,2505.776352551206,False
1941-08-01,2505.6759417773465,0.0,2505.6759417773465,False
1941-09-01,2505.5772804156377,0.0,2505.5772804156377,False
1941-10-01,2505.480337850247,0.0,2505.480337850247,False
1941-11-01,2505.385084005846,0.0,2505.385084005846,False
1941-12-01,2505.291489337906,0.0,2505.291489337906,False
1942-01-01,2505.1995248231747,0.0,2505.1995248231747,False
1942-02-01,2505.109161950324,0.0,2505.109161950324,False
1942-03-01,2505.0203727107796,0.0,2505.0203727107796,False
1942-04-01,2504.9331295897105,0.0,2504.9331295897105,False
1942-05-01,2504.847405557193,0.0,2504.847405557193,False
1942-06-01,2504.763174059531,0.0,2504.763174059531,False
1942-07-01,2504.680409010741,0.0,2504.680409010741,False
1942-08-01,2504.5990847841913,0.0,2504.5990847841913,False
1942-09-01,2504.5191762043924,0.0,2504.5191762043924,False
1942-10-01,2504.440658538945,0.0,2504.440658538945,False
1942-11-01,2504.3635074906306,0.0,2504.3635074906306,False
1942-12-01,2504.287699189644,0.0,2504.287699189644,False
1943-01-01,2504.213210185979,0.0,2504.213210185979,False
1943-02-01,2504.140017441939,0.0,2504.140017441939,False
1943-03-01,2504.068098324799,0.0,2504.068098324799,False
1943-04-01,2503.9974305995893,0.0,2503.9974305995893,False
1943-05-01,2503.9279924220177,0.0,2503.9279924220177,False
1943-06-01,2503.8597623315204,0.0,2503.8597623315204,False
1943-07-01,2503.7927192444376,0.0,2503.7927192444376,False
1943-08-01,2503.7268424473114,0.0,2503.7268424473114,False
1943-09-01,2503.662111590312,0.0,2503.662111590312,False
1943-10-01,2503.598506680778,0.0,2503.598506680778,False
1943-11-01,2503.536008076873,0.0,2503.536008076873,False
1943-12-01,2503.4745964813633,0.0,2503.4745964813633,False
1944-01-01,2503.414252935502,0.0,2503.414252935502,False
1944-02-01,2503.3549588130304,0.0,2503.3549588130304,False
1944-03-01,2503.2966958142806,0.0,2503.2966958142806,False
1944-04-01,2503.239445960389,0.0,2503.239445960389,False
1944-05-01,2503.1831915876164,0.0,2503.1831915876164,False
1944-06-01,2503.1279153417668,0.0,2503.1279153417668,False
1944-07-01,2503.0736001727073,0.0,2503.0736001727073,False
1944-08-01,2503.02022932899,0.0,2503.02022932899,False
1944-09-01,2502.967786352567,0.0,2502.967786352567,False
1944-10-01,2502.916255073605,0.0,2502.916255073605,False
1944-11-01,2502.8656196053876,0.0,2502.8656196053876,False
1944-12-01,2502.815864339315,0.0,2502.815864339315,False
1945-01-01,2502.7669739399885,0.0,2502.7669739399885,False
1945-02-01,2502.718933340391,0.0,2502.718933340391,False
1945-03-01,2502.6717277371413,0.0,2502.6717277371413,False
1945-04-01,2502.625342585849,0.0,2502.625342585849,False
1945-05-01,2502.579763596541,0.0,2502.579763596541,False
1945-06-01,2502.5349767291736,0.0,2502.5349767291736,False
1945-07-01,2502.490968189228,0.0,2502.490968189228,False
1945-08-01,2502.4477244233804,0.0,2502.4477244233804,False
1945-09-01,2502.4052321152512,0.0,2502.4052321152512,False
1945-10-01,2502.3634781812325,0.0,2502.3634781812325,False
1945-11-01,2502.322449766385,0.0,2502.322449766385,False
1945-12-01,2502.2821342404163,0.0,2502.2821342404163,False
1946-01-01,2502.24251919372,0.0,2502.24251919372,False
1946-02-01,2502.203592433496,0.0,2502.203592433496,False
1946-03-01,2502.1653419799354,0.0,2502.1653419799354,False
1946-04-01,2502.1277560624712,0.0,2502.1277560624712,False
1946-05-01,2502.090823116101,0.0,2502.090823116101,False
1946-06-01,2502.054531777773,0.0,2502.054531777773,False
1946-07-01,2502.0188708828323,0.0,2502.0188708828323,False
1946-08-01,2501.983829461539,0.0,2501.983829461539,False
1946-09-01,2501.94939673564,0.0,2501.94939673564,False
1946-10-01,2501.9155621150076,0.0,2501.9155621150076,False
1946-11-01,2501.882315194334,0.0,2501.882315194334,False
1946-12-01,2501.849645749885,0.0,2501.849645749885,False
